"gid" "Title" "Platform" "Metascore" "Avg_Userscore" "Single_player" "Action" "General" "First-Person" "Shooter" "Traditional" "Role-Playing" "Adventure" "Arcade" "Sci-Fi" "Fantasy" "Open-World" "Strategy" "Miscellaneous" "Historic" "2D" "Tactical" "Third-Person" "Real-Time" "Sports" "Racing" "Platformer" "Modern" "Action Adventure" "Team"
"2973" 2973 "Fire Emblem: Shadow Dragon" "DS" 5 45 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"2974" 2974 "Age of Empires III" "PC" 5 52 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"2975" 2975 "Tales of Monkey Island Chapter 5: Rise of the Pirate God" "PC" 5 59 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"2976" 2976 "Castlevania: Lords of Shadow Ultimate Edition" "PC" 5 49 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2977" 2977 "Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free" "PC" 5 57 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"2978" 2978 "Toy Soldiers: Cold War" "Xbox360" 5 62 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"2979" 2979 "Bloodstained: Curse of the Moon" "Switch" 6 62 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
"2980" 2980 "The Elder Scrolls V: Skyrim VR" "PC" 5 38 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2981" 2981 "The Cat Lady" "PC" 5 63 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2982" 2982 "Assassin's Creed" "Xbox360" 5 52 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
"2983" 2983 "Guitar Hero Live" "XboxOne" 5 26 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2984" 2984 "Skylanders SuperChargers" "PlayStation4" 5 14 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"2985" 2985 "ilomilo" "Xbox360" 5 56 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"2986" 2986 "Vessel" "PC" 5 54 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"2987" 2987 "Dawn of Discovery" "Wii" 5 54 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"2988" 2988 "Captain Toad: Treasure Tracker" "WiiU" 5 61 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"2989" 2989 "Metro 2033" "PC" 5 56 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2990" 2990 "College Hoops 2K7" "PlayStation3" 5 46 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"2991" 2991 "Fire Emblem Echoes: Shadows of Valentia" "3DS" 5 61 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"2992" 2992 "Phoenix Wright: Ace Attorney" "DS" 5 65 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"2993" 2993 "Life is Strange: Episode 5 - Polarized" "PlayStation4" 5 58 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"2994" 2994 "NBA Jam: On Fire Edition" "PlayStation3" 5 47 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"2995" 2995 "Mario & Luigi: Dream Team" "3DS" 5 56 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2996" 2996 "Uno" "Xbox360" 5 54 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"2997" 2997 "SteamWorld Heist" "PC" 5 57 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"2998" 2998 "OutRun 2006: Coast 2 Coast" "PC" 5 54 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"2999" 2999 "Peter Jackson's King Kong: The Official Game of the Movie" "GameCube" 5 58 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"3000" 3000 "echochrome" "PlayStation3" 5 48 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3001" 3001 "Blur" "PC" 5 49 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3002" 3002 "LEGO Batman 2: DC Super Heroes" "PlayStation3" 5 50 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"3003" 3003 "Helldivers" "PlayStation4" 5 56 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"3004" 3004 "Mega Man Anniversary Collection" "GameCube" 5 64 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3005" 3005 "The Sims Bustin' Out" "GameCube" 5 59 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3006" 3006 "Empires: Dawn of the Modern World" "PC" 5 58 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"3007" 3007 "Chessmaster 9000" "PC" 5 52 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3008" 3008 "Gothic" "PC" 5 62 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3009" 3009 "Arcanum: Of Steamworks and Magick Obscura" "PC" 5 62 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3010" 3010 "NASCAR Heat" "PC" 5 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3011" 3011 "Professor Layton and the Azran Legacy" "3DS" 5 55 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3012" 3012 "Company of Heroes 2: Ardennes Assault" "PC" 5 38 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"3013" 3013 "PlanetSide" "PC" 5 48 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3014" 3014 "Tales From The Borderlands: Episode 3 - Catch A Ride" "PC" 5 59 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3015" 3015 "The Walking Dead: Season Two Episode 2 - A House Divided" "PC" 5 60 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3016" 3016 "Star Wars Jedi Knight II: Jedi Outcast" "Xbox" 5 35 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3017" 3017 "Madden NFL 19" "XboxOne" 5 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"3018" 3018 "Finding Paradise" "PC" 5 58 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3019" 3019 "Kingdoms of Amalur: Reckoning" "PC" 5 41 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3020" 3020 "Brothers: A Tale of Two Sons" "PlayStation4" 5 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3021" 3021 "Broken Age" "PlayStation4" 5 48 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"3022" 3022 "Life is Strange: Episode 4 - Dark Room" "PlayStation4" 5 59 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3023" 3023 "Tiger Woods PGA Tour 06" "Xbox" 5 26 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3024" 3024 "Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone" "PC" 5 58 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
"3025" 3025 "Sunset Overdrive" "XboxOne" 5 53 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"3026" 3026 "Super Time Force" "Xbox360" 5 33 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3027" 3027 "Toy Soldiers" "Xbox360" 5 60 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"3028" 3028 "The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One" "PC" 5 46 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3029" 3029 "SSX" "PlayStation3" 5 43 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3030" 3030 "Borderlands" "PC" 5 52 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3031" 3031 "DG2: Defense Grid 2" "PC" 5 42 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"3032" 3032 "Crysis" "PlayStation3" 5 45 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3033" 3033 "Crysis" "Xbox360" 5 50 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3034" 3034 "CHUCHEL" "PC" 5 48 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3035" 3035 "Just Cause 2" "Xbox360" 5 55 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0
"3036" 3036 "Mario Tennis: Power Tour" "GameBoyAdvance" 5 57 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3037" 3037 "Rage" "Xbox360" 5 42 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
"3038" 3038 "Napoleon: Total War" "PC" 5 54 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"3039" 3039 "Overlord" "PC" 5 56 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3040" 3040 "Rockstar Games presents Table Tennis" "Xbox360" 5 53 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3041" 3041 "Metal Gear Solid HD Collection" "PlayStationVita" 5 59 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0
"3042" 3042 "Jak and Daxter Collection" "PlayStation3" 5 59 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0
"3043" 3043 "Firewatch" "PC" 5 44 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3044" 3044 "Reigns: Her Majesty" "PC" 5 53 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3045" 3045 "Children of Zodiarcs" "PlayStation4" 5 34 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3046" 3046 "Little Nightmares" "PC" 5 56 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"3047" 3047 "Shantae: Half-Genie Hero" "PlayStation4" 5 51 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3048" 3048 "OneShot" "PC" 5 61 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3049" 3049 "Watch Dogs 2" "XboxOne" 5 50 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
"3050" 3050 "Zombie Night Terror" "PC" 5 56 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3051" 3051 "Victoria II: Heart of Darkness" "PC" 5 63 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"3052" 3052 "Terraria" "PlayStation3" 5 54 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0
"3053" 3053 "Borderlands 2: Captain Scarlett and Her Pirate's Booty" "Xbox360" 5 53 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3054" 3054 "Waveform" "PC" 5 50 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3055" 3055 "Bit.Trip Flux" "Wii" 5 52 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3056" 3056 "Fallout 3: Broken Steel" "PlayStation3" 5 50 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3057" 3057 "Personal Trainer: Cooking" "DS" 5 53 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3058" 3058 "Tiger Woods PGA Tour 08" "DS" 5 51 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3059" 3059 "NBA Street Homecourt" "PlayStation3" 5 37 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"3060" 3060 "The Elder Scrolls IV: Knights of the Nine" "PC" 5 49 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3061" 3061 "Red Orchestra: Ostfront 41-45" "PC" 5 61 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"3062" 3062 "SSX On Tour" "Xbox" 5 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3063" 3063 "Hot Shots Golf: Open Tee" "PSP" 5 62 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3064" 3064 "Kingdom Under Fire: The Crusaders" "Xbox" 5 55 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"3065" 3065 "The Sims Bustin' Out" "Xbox" 5 61 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3066" 3066 "The Simpsons: Hit & Run" "Xbox" 5 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3067" 3067 "Karnaaj Rally" "GameBoyAdvance" 5 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3068" 3068 "Stronghold" "PC" 5 64 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
"3069" 3069 "Star Fox 64 3D" "3DS" 5 56 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3070" 3070 "Yoshi's Island DS" "DS" 5 50 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3071" 3071 "SOCOM: U.S. Navy SEALs Fireteam Bravo 2" "PSP" 5 63 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0
"3072" 3072 "Freedom Fighters" "PlayStation2" 5 58 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0
"3073" 3073 "Gran Turismo 6" "PlayStation3" 5 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3074" 3074 "Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective" "PC" 5 60 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3075" 3075 "GoldenEye 007" "Wii" 5 52 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3076" 3076 "Kirby: Nightmare in Dream Land" "GameBoyAdvance" 5 63 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3077" 3077 "Rochard" "PC" 5 56 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3078" 3078 "The Dishwasher: Vampire Smile" "Xbox360" 5 57 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"3079" 3079 "Middle-earth: Shadow of War" "XboxOne" 5 11 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
"3080" 3080 "Fallout 3: Broken Steel" "PC" 5 47 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3081" 3081 "Ni no Kuni II: Revenant Kingdom" "PC" 5 57 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3082" 3082 "Winning Eleven: Pro Evolution Soccer 2007" "PSP" 5 58 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"3083" 3083 "Unravel Two" "XboxOne" 5 41 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3084" 3084 "Patapon 2" "PSP" 5 60 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3085" 3085 "Tiger Woods PGA Tour 06" "PC" 5 56 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3086" 3086 "Joe Danger 2: The Movie" "PlayStationVita" 5 39 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3087" 3087 "MadWorld" "Wii" 5 61 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3088" 3088 "Metal Arms: Glitch in the System" "PlayStation2" 5 64 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"3089" 3089 "Final Fantasy XV" "PlayStation4" 5 50 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3090" 3090 "RollerCoaster Tycoon 3" "PC" 5 26 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3091" 3091 "Dragon's Dogma: Dark Arisen" "PC" 5 56 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3092" 3092 "Puyo Puyo Tetris" "Switch" 5 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3093" 3093 "Guild Wars 2: Heart of Thorns" "PC" 5 48 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3094" 3094 "AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity" "PC" 5 47 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
"3095" 3095 "Tiger Woods PGA Tour 07" "PlayStation3" 5 70 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3096" 3096 "Pokemon Puzzle League" "Nintendo64" 5 60 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3097" 3097 "The Sims 2 University" "PC" 5 53 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3098" 3098 "Skulls of the Shogun" "Xbox360" 5 56 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3099" 3099 "Far Cry 3: Blood Dragon" "PC" 5 56 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3100" 3100 "Assassin's Creed" "PlayStation3" 5 48 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
"3101" 3101 "Borderlands: The Zombie Island of Dr. Ned" "Xbox360" 5 57 0 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3102" 3102 "SUPERBEAT: XONiC" "PlayStationVita" 5 48 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3103" 3103 "IL-2 Sturmovik: Birds of Prey" "PlayStation3" 5 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3104" 3104 "FORM" "PC" 5 70 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3105" 3105 "MLB 14: The Show" "PlayStation3" 5 43 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"3106" 3106 "Bravely Second: End Layer" "3DS" 5 56 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3107" 3107 "Terraria" "Xbox360" 5 47 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0
"3108" 3108 "Sid Meier's Civilization: Beyond Earth" "PC" 5 30 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3109" 3109 "Pro Evolution Soccer 2018" "PC" 5 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"3110" 3110 "EA Sports Active" "Wii" 5 62 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
"3111" 3111 "Awesomenauts Assemble!" "XboxOne" 5 47 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"3112" 3112 "Plants vs. Zombies" "DS" 5 50 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"3113" 3113 "Assassin's Creed Origins" "PlayStation4" 5 47 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
"3114" 3114 "Hatsune Miku: Project Diva f" "PlayStationVita" 5 54 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3115" 3115 "World of Warcraft: Battle for Azeroth" "PC" 4 28 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3116" 3116 "Madden NFL 07" "Wii" 5 55 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"3117" 3117 "Laser League" "XboxOne" 5 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"3118" 3118 "escapeVektor: Chapter 1" "Wii" 5 47 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0
"3119" 3119 "LostWinds" "Wii" 5 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3120" 3120 "The Bug Butcher" "PC" 5 53 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3121" 3121 "WWE SmackDown! vs. Raw 2006" "PSP" 5 60 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"3122" 3122 "Final Fantasy XII: Revenant Wings" "DS" 5 36 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"3123" 3123 "SoulCalibur V" "PlayStation3" 5 42 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3124" 3124 "Project CARS" "XboxOne" 5 33 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"3125" 3125 "Pool Nation" "PlayStation3" 5 50 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
"3126" 3126 "Swords & Soldiers" "PlayStation3" 5 39 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"3127" 3127 "Super Scribblenauts" "DS" 5 57 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"3128" 3128 "Sonic the Hedgehog 4: Episode I" "Wii" 5 41 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3129" 3129 "NCAA Football 09" "PlayStation3" 5 48 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
"3130" 3130 "Disney's Toontown Online" "PC" 5 59 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3131" 3131 "Mortal Kombat: Deception" "Xbox" 5 63 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3132" 3132 "Mario vs. Donkey Kong" "GameBoyAdvance" 5 56 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0
"3133" 3133 "Combat Mission 3: Afrika Korps" "PC" 5 59 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"3134" 3134 "EverQuest: The Planes of Power" "PC" 5 57 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3135" 3135 "Rails Across America" "PC" 5 55 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
"3136" 3136 "007: The World is Not Enough" "Nintendo64" 5 53 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"3137" 3137 "Flanker 2.0" "PC" 5 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3138" 3138 "Wasteland 2" "PC" 5 48 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
